time,latitude,longitude,depth,mag,ER,EG,EH
2024-11-26T21:04:43.970Z,38.736,-122.70416666667,-0.69,0.81,724599.5166755401,207028.43333586864,103514.21666793432
2024-11-26T21:02:15.310Z,46.199333333333,-122.18916666667,-1.82,0.15,74147.76076241012,21185.07450354575,10592.537251772876
2024-11-26T21:01:48.770Z,49.3507,155.4911,56.648,5.4,5560297643069.998,1588656469448.571,794328234724.2855
2024-11-26T20:59:33.960Z,46.194,-122.18966666667,6.55,0.07,56246.82855299324,16070.522443712354,8035.261221856177
2024-11-26T20:51:37.427Z,63.4194,-149.0808,83.1,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-11-26T20:49:46.225Z,-18.0023,-178.0395,606.767,4.2,88124778825.59198,25178508235.883427,12589254117.941713
2024-11-26T20:49:44.632Z,60.0584,-152.6872,78.0,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T20:48:04.330Z,38.826168060303,-122.85299682617,2.5199999809265,0.51,257097.61034865893,73456.46009961684,36728.23004980842
2024-11-26T20:45:46.900Z,60.046166666667,-153.0865,-1.19,-0.94,1718.2962409795198,490.9417831370057,245.47089156850285
2024-11-26T20:45:21.554Z,61.995,-149.9671,32.7,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-11-26T20:38:32.720Z,57.055666666667,-135.65983333333,6.95,0.16,76753.47373002295,21929.5639228637,10964.78196143185
2024-11-26T20:36:59.440Z,38.819667816162,-122.84200286865,2.0299999713898,0.75,588976.5991516362,168279.02832903896,84139.51416451948
2024-11-26T20:30:54.760Z,38.798831939697,-122.75033569336,1.4199999570847,1.12,2113966.2042814135,603990.3440804038,301995.1720402019
2024-11-26T20:24:14.420Z,19.249166488648,-155.42950439453,32.229999542236,2.05999994,54337286.90354687,15524939.115299106,7762469.557649553
2024-11-26T20:21:35.370Z,34.1348333,-117.4925,2.77,2.09,60269562.65292199,17219875.043692,8609937.521846
2024-11-26T20:18:20.338Z,31.702,-104.484,6.0999,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-11-26T20:12:33.530Z,46.324666666667,-111.62283333333,-2.0,1.46,6840660.546690678,1954474.4419116226,977237.2209558113
2024-11-26T20:11:31.470Z,38.819000244141,-122.75700378418,1.2000000476837,0.39,169862.706655769,48532.20190164829,24266.100950824144
2024-11-26T20:08:34.730Z,44.197833333333,-115.0035,4.18,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T20:06:46.936Z,64.9883,-147.3943,2.8,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T20:06:21.510Z,38.811500549316,-122.82816314697,1.3999999761581,1.07,1778680.8938845107,508194.54110986023,254097.27055493012
2024-11-26T20:02:17.020Z,44.800666666667,-110.9935,7.88,0.57,316299.16106244514,90371.18887498433,45185.59443749217
2024-11-26T20:02:11.710Z,43.252166666667,-110.886,7.63,1.06,1718296.2409795201,490941.78313700575,245470.89156850288
2024-11-26T20:01:23.771Z,63.004,-150.5079,91.2,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-11-26T19:56:39.730Z,38.832668304443,-122.80999755859,2.2400000095367,0.77,631099.7963241698,180314.2275211914,90157.1137605957
2024-11-26T19:44:34.725Z,32.129,-101.088,5.8838,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-11-26T19:37:11.240Z,34.4741667,-117.9326667,7.32,-0.12,29180.856842923484,8337.387669406711,4168.693834703356
2024-11-26T19:21:10.317Z,60.694,-152.2098,86.4,1.8,22135943.621178653,6324555.320336759,3162277.6601683795
2024-11-26T19:17:30.982Z,38.6644,-117.1368,12.5,1.1,1972868.0518851182,563676.586252891,281838.2931264455
2024-11-26T19:14:30.613Z,31.979,-103.787,6.8689,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-11-26T19:14:08.790Z,40.3735,-123.9745,27.86,2.41,182011169.42156866,52003191.263305336,26001595.631652668
2024-11-26T19:07:20.830Z,38.820167541504,-122.81433105469,5.1900000572205,0.54,285166.1944628785,81476.05556082244,40738.02778041122
2024-11-26T18:56:55.820Z,19.163499832153,-155.45066833496,33.54999923706,1.96000004,38467866.48456549,10990818.995590143,5495409.497795071
2024-11-26T18:51:33.520Z,38.825164794922,-122.80283355713,2.6099998950958,0.76,609674.5129692557,174192.71799121593,87096.35899560797
2024-11-26T18:46:40.070Z,19.227167129517,-155.3758392334,30.770000457764,2.19000006,85133037.68758953,24323725.05359701,12161862.526798505
2024-11-26T18:37:24.310Z,57.055166666667,-135.6645,7.21,0.6,350831.06353909004,100237.4467254543,50118.72336272715
2024-11-26T18:32:19.230Z,38.384333333333,-112.84733333333,8.45,0.41,182011.16942156904,52003.191263305445,26001.595631652723
2024-11-26T18:29:17.540Z,37.447,-121.52733333333,7.86,0.98,1303460.9956640059,372417.4273325731,186208.71366628655
2024-11-26T18:28:26.280Z,59.359666666667,-153.436,-0.63,-0.01,42667.58280681185,12190.737944803388,6095.368972401694
2024-11-26T18:26:05.290Z,38.791831970215,-122.77716827393,1.6699999570847,1.07,1778680.8938845107,508194.54110986023,254097.27055493012
2024-11-26T18:24:39.450Z,33.3958333,-116.3996667,10.82,0.9,988776.2812359286,282507.5089245511,141253.75446227554
2024-11-26T18:20:47.310Z,38.822498321533,-122.80799865723,2.8099999427795,1.1,1972868.0518851182,563676.586252891,281838.2931264455
2024-11-26T18:17:21.457Z,43.8611,-74.0915,4.52,2.1,62387565.66936221,17825018.76267492,8912509.38133746
2024-11-26T18:12:20.290Z,38.819999694824,-122.78216552734,1.4400000572205,1.27,3548934.957922931,1013981.4165494088,506990.7082747044
2024-11-26T18:12:10.300Z,40.5215,-124.39883333333,17.14,1.8,22135943.621178653,6324555.320336759,3162277.6601683795
2024-11-26T18:03:01.257Z,31.686,-104.36,7.843,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-11-26T17:57:55.434Z,40.6914,-74.7686,4.514,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-11-26T17:50:41.710Z,46.308,-122.23016666667,2.08,0.52,266132.57742439286,76037.87926411226,38018.93963205613
2024-11-26T17:44:14.570Z,38.80683517456,-122.81816864014,2.9700000286102,1.25,3312058.8127303617,946302.5179229607,473151.25896148034
2024-11-26T17:36:45.580Z,36.0206667,-117.7348333,1.8,1.25,3312058.8127303617,946302.5179229607,473151.25896148034
2024-11-26T17:34:49.470Z,38.978,-123.19166666667,3.41,1.52,8415851.04232189,2404528.869234826,1202264.434617413
2024-11-26T17:19:47.342Z,37.0193,136.3818,10.0,4.9,988776281235.9287,282507508924.5511,141253754462.27554
2024-11-26T17:06:03.540Z,57.048333333333,-135.6515,6.79,0.66,431616.5013030375,123319.00037229643,61659.500186148216
2024-11-26T16:54:45.450Z,44.794,-110.98816666667,8.82,0.75,588976.5991516362,168279.02832903896,84139.51416451948
2024-11-26T16:54:18.880Z,44.7965,-110.99366666667,9.57,1.63,12305465.297710827,3515847.2279173792,1757923.6139586896
2024-11-26T16:52:54.155Z,58.192,-155.3019,2.3,0.7,495562.0490688961,141589.15687682747,70794.57843841374
2024-11-26T16:45:24.940Z,34.265,-117.1506667,4.55,1.63,12305465.297710827,3515847.2279173792,1757923.6139586896
2024-11-26T16:37:22.340Z,33.7206667,-116.8321667,15.91,0.5,248369.37246350272,70962.67784671507,35481.338923357536
2024-11-26T16:29:43.110Z,61.321166666667,-152.25766666667,1.25,-0.36,12737.906010269877,3639.4017172199656,1819.7008586099828
2024-11-26T16:25:43.340Z,19.252833333333,-155.4375,31.56,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-11-26T16:22:13.790Z,57.058333333333,-135.65383333333,6.79,1.23,3090993.1314731846,883140.8947066242,441570.4473533121
2024-11-26T16:19:42.180Z,61.278333333333,-152.24983333333,3.03,-0.31,15139.02966608914,4325.43704745404,2162.71852372702
2024-11-26T16:19:38.750Z,61.285833333333,-152.2635,0.57,-0.41,10717.612231774201,3062.1749233640576,1531.0874616820288
2024-11-26T16:04:08.200Z,33.9536667,-115.993,8.07,1.34,4519579.603242594,1291308.4580693126,645654.2290346563
2024-11-26T15:57:56.120Z,35.6648333,-117.4651667,8.83,1.3,3936389.2763324436,1124682.6503806983,562341.3251903491
2024-11-26T15:36:22.200Z,53.442333333333,-168.2025,3.17,0.81,724599.5166755401,207028.43333586864,103514.21666793432
2024-11-26T15:34:29.567Z,-12.029,166.5218,138.042,4.5,248369372463.5032,70962677846.71521,35481338923.357605
2024-11-26T15:32:56.080Z,60.0445,-153.07666666667,0.62,-0.57,6167.342111056097,1762.0977460160277,881.0488730080139
2024-11-26T15:31:48.270Z,34.4846667,-119.564,9.17,1.61,11484128.41239677,3281179.5463990774,1640589.7731995387
2024-11-26T15:26:18.400Z,44.798333333333,-111.30166666667,11.41,0.8,700000.0,200000.0,100000.0
2024-11-26T15:23:49.890Z,61.3,-152.36316666667,2.23,-0.09,32366.671497948224,9247.620427985208,4623.810213992604
2024-11-26T15:14:21.670Z,61.311666666667,-152.2625,1.6,-0.16,25415.46383390707,7261.56109540202,3630.78054770101
2024-11-26T15:13:28.160Z,39.382,-122.88733333333,7.67,1.51,8130140.296882389,2322897.2276806827,1161448.6138403413
2024-11-26T15:08:24.700Z,38.73450088501,-122.71350097656,-0.73000001907349,1.1,1972868.0518851182,563676.586252891,281838.2931264455
2024-11-26T15:04:01.444Z,31.695,-104.363,7.4329,1.9,31267851.45056738,8933671.843019253,4466835.921509626
2024-11-26T15:03:50.960Z,37.548,-118.87716666667,5.0,1.04,1603607.356937439,458173.530553554,229086.765276777
2024-11-26T14:59:08.080Z,38.74683380127,-122.71849822998,1.4199999570847,2.74,568981361.3148695,162566103.2328199,81283051.61640996
2024-11-26T14:52:51.879Z,37.0283,136.3743,7.937,4.9,988776281235.9287,282507508924.5511,141253754462.27554
2024-11-26T14:46:47.833Z,-39.0679,174.7945,213.046,4.9,988776281235.9287,282507508924.5511,141253754462.27554
2024-11-26T14:34:28.394Z,60.0058,-153.6508,157.7,2.0,44167014.1136135,12619146.88960386,6309573.44480193
2024-11-26T14:26:16.330Z,19.296667098999,-155.20750427246,0.40000000596046,1.87,28190192.402782165,8054340.686509191,4027170.3432545955
2024-11-26T14:17:12.600Z,56.1295,-159.48516666667,7.36,-0.35,13185.543626428613,3767.298178979604,1883.649089489802
2024-11-26T14:13:50.353Z,36.9141,136.3469,6.766,4.5,248369372463.5032,70962677846.71521,35481338923.357605
2024-11-26T14:08:42.552Z,29.117,-97.75,7.7881,2.2,88124778.82559162,25178508.235883325,12589254.117941663
2024-11-26T14:03:20.960Z,58.603,-154.21783333333,6.74,0.14,71630.50945965275,20465.859845615076,10232.929922807538
2024-11-26T13:49:02.240Z,47.532833333333,-113.9455,17.12,0.01,45719.138685323014,13062.611052949433,6531.305526474716
2024-11-26T13:47:03.695Z,37.0484,136.3492,10.0,6.1,62387565669362.08,17825018762674.883,8912509381337.441
2024-11-26T13:45:56.830Z,51.856666666667,-177.68683333333,3.4,2.01,45719138.68532301,13062611.052949432,6531305.526474716
2024-11-26T13:43:03.390Z,61.341833333333,-152.28166666667,0.23,-0.63,5013.0038714903085,1432.2868204258027,716.1434102129014
2024-11-26T13:40:06.070Z,19.354166030884,-155.07133483887,3.289999961853,1.78999996,21384444.838138144,6109841.3823251845,3054920.6911625923
2024-11-26T13:37:12.240Z,46.309833333333,-122.2215,3.56,1.17,2512453.542515035,717843.8692900101,358921.93464500504
2024-11-26T13:34:47.340Z,61.308,-152.24933333333,2.24,-0.22,20658.464586664686,5902.418453332768,2951.209226666384
2024-11-26T13:34:24.580Z,44.803833333333,-110.987,9.6,0.41,182011.16942156904,52003.191263305445,26001.595631652723
2024-11-26T13:34:20.000Z,44.806333333333,-110.98733333333,9.11,-0.04,38467.861170033735,10990.817477152497,5495.408738576249
2024-11-26T13:30:24.100Z,35.6825,-117.5051667,4.31,0.81,724599.5166755401,207028.43333586864,103514.21666793432
2024-11-26T13:21:03.037Z,36.8326,-116.2626,4.8,0.3,124479.5587027246,35565.58820077846,17782.79410038923
2024-11-26T13:18:11.920Z,33.3458333,-116.36,13.67,0.67,446784.4403333838,127652.69723810966,63826.34861905483
2024-11-26T13:15:08.220Z,60.015333333333,-153.10283333333,4.72,-0.79,2884.6826336813097,824.1950381946599,412.09751909732995
2024-11-26T13:13:48.188Z,63.1156,-150.6659,125.8,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-11-26T13:01:33.390Z,34.1368333,-117.4938333,3.46,1.11,2042198.909800816,583485.4028002332,291742.7014001166
2024-11-26T13:01:15.110Z,10.0163,126.4195,9.37,4.5,248369372463.5032,70962677846.71521,35481338923.357605
2024-11-26T12:58:53.440Z,38.845500946045,-122.8313369751,1.1599999666214,1.06,1718296.2409795201,490941.78313700575,245470.89156850288
2024-11-26T12:57:12.019Z,10.0065,126.4571,6.501,4.5,248369372463.5032,70962677846.71521,35481338923.357605
2024-11-26T12:50:59.215Z,59.8129,-152.5258,84.7,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-11-26T12:49:22.571Z,31.684,-104.357,8.0811,1.8,22135943.621178653,6324555.320336759,3162277.6601683795
2024-11-26T12:46:05.060Z,37.110333333333,-122.27,13.24,1.35,4678407.422980304,1336687.8351372299,668343.9175686149
2024-11-26T12:35:50.470Z,61.306333333333,-152.24533333333,3.15,-0.63,5013.0038714903085,1432.2868204258027,716.1434102129014
2024-11-26T12:34:32.250Z,60.491166666667,-152.74066666667,0.62,-1.0,1396.683620478215,399.0524629937758,199.5262314968879
2024-11-26T12:34:25.650Z,19.38116645813,-155.25534057617,1.1499999761581,1.80999994,22913843.89302141,6546812.540863261,3273406.2704316303
2024-11-26T12:33:16.310Z,19.386833190918,-155.24217224121,1.9700000286102,1.82,23719090.929744143,6776883.122784041,3388441.5613920204
2024-11-26T12:33:09.199Z,-30.4512,-71.3548,51.195,5.1,1972868051885.1143,563676586252.8899,281838293126.44495
2024-11-26T12:30:54.960Z,19.383,-155.24216666667,1.11,2.08,58223463.977186956,16635275.422053419,8317637.7110267095
2024-11-26T12:30:49.642Z,64.6156,-147.3205,22.0,0.8,700000.0,200000.0,100000.0
2024-11-26T12:30:45.350Z,58.111666666667,-155.2155,4.09,0.17,79450.757097062,22700.21631344629,11350.108156723145
2024-11-26T12:30:24.146Z,58.0287,-157.6527,84.8,2.1,62387565.66936221,17825018.76267492,8912509.38133746
2024-11-26T12:29:39.260Z,34.1371667,-117.4966667,3.7,1.89,30206335.37794355,8630381.536555301,4315190.768277651
2024-11-26T12:16:46.880Z,46.838166666667,-121.92516666667,11.1,0.06,54337.298164008374,15524.942332573824,7762.471166286912
2024-11-26T12:13:08.720Z,53.957833333333,-166.41466666667,10.64,1.32,4217917.1025204975,1205119.1721487136,602559.5860743568
2024-11-26T12:08:12.850Z,44.3625,-116.08883333333,4.32,1.94,35900296.87939554,10257227.679827297,5128613.839913649
2024-11-26T12:05:25.321Z,62.4969,-151.9296,108.6,1.8,22135943.621178653,6324555.320336759,3162277.6601683795
2024-11-26T12:04:09.390Z,58.186,-155.2975,3.54,-0.05,37161.911096169155,10617.68888461976,5308.84444230988
2024-11-26T12:03:46.880Z,38.84400177002,-122.83233642578,0.25999999046326,0.7,495562.0490688961,141589.15687682747,70794.57843841374
2024-11-26T11:58:53.290Z,46.844333333333,-121.9275,10.79,0.23,97745.78527391554,27927.367221118726,13963.683610559363
2024-11-26T11:53:56.920Z,46.848833333333,-121.92083333333,10.56,1.75,18625075.418591656,5321450.119597618,2660725.059798809
2024-11-26T11:53:10.360Z,32.828,-115.7286667,7.51,1.83,24552631.176679756,7015037.479051359,3507518.7395256795
2024-11-26T11:42:23.993Z,61.5566,-146.4113,39.0,2.2,88124778.82559162,25178508.235883325,12589254.117941663
2024-11-26T11:40:45.710Z,61.300833333333,-152.24583333333,1.18,-0.38,11887.705567232197,3396.4873049234848,1698.2436524617424
2024-11-26T11:29:53.110Z,46.9025,-121.94783333333,5.99,0.46,216320.68027595142,61805.90865027184,30902.95432513592
2024-11-26T11:27:44.763Z,61.6577,-146.3385,37.6,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-11-26T11:14:49.040Z,57.049333333333,-135.65066666667,6.9,0.63,389132.98008928256,111180.85145408074,55590.42572704037
2024-11-26T11:02:00.100Z,38.838001251221,-122.82283020019,1.210000038147,0.97,1259209.640590151,359774.18302575755,179887.09151287877
2024-11-26T11:00:57.500Z,38.838333129883,-122.83650207519,1.8799999952316,1.1,1972868.0518851182,563676.586252891,281838.2931264455
2024-11-26T10:58:57.210Z,38.837501525879,-122.82166290283,1.8500000238419,2.09,60269562.65292199,17219875.043692,8609937.521846
2024-11-26T10:57:31.649Z,62.827,-150.4617,39.6,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-11-26T10:57:03.670Z,46.863,-121.92916666667,7.85,0.29,120253.587101031,34358.16774315172,17179.08387157586
2024-11-26T10:53:57.854Z,64.6386,-147.2934,17.4,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T10:46:10.686Z,61.7948,-149.6744,57.9,1.3,3936389.2763324436,1124682.6503806983,562341.3251903491
2024-11-26T10:41:16.793Z,38.4115,-118.9065,9.6,1.9,31267851.45056738,8933671.843019253,4466835.921509626
2024-11-26T10:41:06.192Z,59.504,-153.5466,119.1,1.8,22135943.621178653,6324555.320336759,3162277.6601683795
2024-11-26T10:39:08.600Z,33.5026667,-117.0726667,9.47,0.83,776422.3706836805,221834.96305248016,110917.48152624008
2024-11-26T10:29:21.900Z,38.844833374023,-122.83083343506,0.86000001430511,0.69,478738.15309700044,136782.32945628586,68391.16472814293
2024-11-26T10:27:22.726Z,-21.5647,-68.1957,118.458,4.4,175832050205.67075,50237728630.19165,25118864315.095825
2024-11-26T10:24:48.619Z,61.2978,-150.5955,60.6,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T10:15:48.607Z,59.955,-153.0108,122.6,1.8,22135943.621178653,6324555.320336759,3162277.6601683795
2024-11-26T10:13:26.650Z,18.6043,-68.6526,115.0,3.81,22913848641.518703,6546813897.576773,3273406948.7883863
2024-11-26T10:03:18.430Z,57.0515,-135.6585,7.43,0.89,955208.1956122466,272916.62731778476,136458.31365889238
2024-11-26T10:00:34.710Z,44.798666666667,-110.9855,8.18,0.59,338920.6573088692,96834.47351681978,48417.23675840989
2024-11-26T09:52:44.870Z,19.136166666667,-155.36266666667,30.19,1.51,8130140.296882389,2322897.2276806827,1161448.6138403413
2024-11-26T09:39:36.954Z,40.6467,-106.3556,5.0,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-11-26T09:33:13.070Z,57.063333333333,-135.65716666667,6.85,0.9,988776.2812359286,282507.5089245511,141253.75446227554
2024-11-26T09:26:54.670Z,54.002,-166.24533333333,20.98,1.42,5957966.267416631,1702276.076404752,851138.038202376
2024-11-26T09:21:32.410Z,38.819332122803,-122.84266662598,2.460000038147,1.32,4217917.1025204975,1205119.1721487136,602559.5860743568
2024-11-26T09:19:30.870Z,18.022333333333,-66.860666666667,14.02,2.14,71630509.45965275,20465859.845615074,10232929.922807537
2024-11-26T09:15:54.159Z,-21.3939,-68.7622,125.605,4.2,88124778825.59198,25178508235.883427,12589254117.941713
2024-11-26T08:56:40.750Z,45.988333333333,-111.42433333333,4.89,0.43,195028.48180408403,55722.42337259545,27861.211686297724
2024-11-26T08:52:25.520Z,33.4865,-116.9241667,5.99,0.39,169862.706655769,48532.20190164829,24266.100950824144
2024-11-26T08:51:24.681Z,61.5124,-151.4677,80.9,1.8,22135943.621178653,6324555.320336759,3162277.6601683795
2024-11-26T08:41:20.340Z,42.179666666667,-124.53933333333,-0.48,1.56,9662689.852220187,2760768.529205768,1380384.264602884
2024-11-26T08:35:05.490Z,46.034333333333,-111.39383333333,14.55,0.98,1303460.9956640059,372417.4273325731,186208.71366628655
2024-11-26T08:33:07.930Z,62.2994,-151.4563,78.1,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T08:24:52.470Z,19.479665756226,-155.47267150879,3.2400000095367,1.92999995,34681507.36705061,9909002.104871605,4954501.052435802
2024-11-26T08:21:27.250Z,46.884833333333,-112.51766666667,9.41,1.15,2344758.0741047906,669930.8783156546,334965.4391578273
2024-11-26T08:19:50.520Z,44.795166666667,-110.989,8.35,0.54,285166.1944628785,81476.05556082244,40738.02778041122
2024-11-26T08:18:10.160Z,38.851501464844,-122.7636642456,0.75999999046326,1.14,2265155.5985073964,647187.3138592562,323593.6569296281
2024-11-26T08:16:57.270Z,44.796333333333,-110.993,8.76,0.82,750063.5136663233,214303.86104752097,107151.93052376049
2024-11-26T08:12:43.780Z,32.4016667,-115.2695,6.3,2.22,94427401.78141552,26979257.651833013,13489628.825916506
2024-11-26T08:12:31.390Z,38.840000152588,-122.82316589356,2.0999999046326,1.0,1396683.6204782152,399052.4629937758,199526.2314968879
2024-11-26T08:11:26.924Z,36.6549,-116.2719,6.2,-0.3,15671.047969978365,4477.442277136676,2238.721138568338
2024-11-26T08:03:25.941Z,24.8161,96.1358,10.0,4.9,988776281235.9287,282507508924.5511,141253754462.27554
2024-11-26T08:01:00.980Z,32.4018333,-115.2591667,5.38,2.17,79450757.09706199,22700216.313446287,11350108.156723144
2024-11-26T08:00:48.050Z,32.4046667,-115.2623333,10.77,2.06,54337298.16400837,15524942.332573824,7762471.166286912
2024-11-26T08:00:11.870Z,44.9785,-111.9105,4.75,0.8,700000.0,200000.0,100000.0
2024-11-26T07:59:14.530Z,19.5341,-65.3885,75.0,3.51,8130140296.882389,2322897227.6806827,1161448613.8403413
2024-11-26T07:55:04.656Z,-2.9292,129.3536,10.0,5.1,1972868051885.1143,563676586252.8899,281838293126.44495
2024-11-26T07:51:44.622Z,55.8855,-153.8085,21.6,3.5,7854129180.113757,2244036908.603931,1122018454.3019655
2024-11-26T07:27:02.850Z,62.4082,-151.4756,78.4,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T07:26:41.462Z,61.9631,-148.6753,37.8,0.8,700000.0,200000.0,100000.0
2024-11-26T07:23:08.640Z,37.647,-122.05133333333,5.5,1.51,8130140.296882389,2322897.2276806827,1161448.6138403413
2024-11-26T07:20:59.700Z,12.2437,-88.4324,20.144,4.3,124479558702.72458,35565588200.77846,17782794100.38923
2024-11-26T07:19:36.950Z,60.1221,-152.2547,68.5,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-11-26T07:18:02.776Z,61.0968,-150.3166,16.6,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T07:10:55.888Z,36.7158,-115.8435,3.3,0.6,350831.06353909004,100237.4467254543,50118.72336272715
2024-11-26T07:06:05.090Z,19.4788,-65.4561,83.0,3.7,15671047969.978426,4477442277.136694,2238721138.568347
2024-11-26T07:01:00.020Z,61.316833333333,-152.25683333333,1.24,-0.07,34681.513356335265,9909.003816095792,4954.501908047896
2024-11-26T07:00:45.120Z,61.314833333333,-152.2555,1.75,-0.38,11887.705567232197,3396.4873049234848,1698.2436524617424
2024-11-26T06:55:46.747Z,60.4116,-152.1086,86.4,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-11-26T06:54:08.418Z,39.3642,-119.9761,6.7,0.7,495562.0490688961,141589.15687682747,70794.57843841374
2024-11-26T06:53:37.242Z,64.8937,-149.1676,1.0,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-11-26T06:42:00.603Z,61.1148,-152.3082,8.8,1.1,1972868.0518851182,563676.586252891,281838.2931264455
2024-11-26T06:39:58.090Z,19.472333333333,-155.44133333333,4.22,0.71,512977.1731972331,146564.9066277809,73282.45331389045
2024-11-26T06:38:23.180Z,17.871666666667,-66.025833333333,12.82,2.31,128854040.10282707,36815440.02937917,18407720.014689583
2024-11-26T06:34:52.433Z,31.676,-104.428,7.561,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T06:34:47.680Z,58.176833333333,-155.36333333333,2.38,-0.6,5560.297643069969,1588.6564694485628,794.3282347242814
2024-11-26T06:21:47.430Z,38.835166931152,-122.81600189209,1.8899999856949,0.76,609674.5129692557,174192.71799121593,87096.35899560797
2024-11-26T06:16:55.269Z,61.0723,-149.7894,37.1,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T05:58:26.550Z,17.979666666667,-66.974666666667,5.44,2.1,62387565.66936221,17825018.76267492,8912509.38133746
2024-11-26T05:56:39.630Z,57.979166666667,-155.4425,12.61,-0.36,12737.906010269877,3639.4017172199656,1819.7008586099828
2024-11-26T05:39:05.740Z,19.158500671387,-155.49783325195,31.200000762939,2.29999995,124479537.20586848,35565582.05881957,17782791.029409785
2024-11-26T05:36:03.650Z,38.830501556396,-122.81983184815,1.9099999666214,1.06,1718296.2409795201,490941.78313700575,245470.89156850288
2024-11-26T05:34:10.899Z,39.6782,-118.031,15.3,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-11-26T05:31:00.440Z,-21.042,-178.6943,571.926,4.3,124479558702.72458,35565588200.77846,17782794100.38923
2024-11-26T05:29:23.060Z,33.9341667,-116.9553333,12.18,0.67,446784.4403333838,127652.69723810966,63826.34861905483
2024-11-26T05:25:52.546Z,31.622,-104.534,6.8433,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T05:20:45.210Z,53.792666666667,-166.849,4.73,0.84,803707.5350478173,229630.72429937636,114815.36214968818
2024-11-26T05:18:32.860Z,38.797164916992,-122.76333618164,2.1500000953674,0.67,446784.4403333838,127652.69723810966,63826.34861905483
2024-11-26T05:16:56.180Z,38.824165344238,-122.78616333008,0.40000000596046,1.02,1496573.4626515626,427592.41790044657,213796.20895022328
2024-11-26T05:06:46.260Z,38.836334228516,-122.79100036621,1.6100000143051,0.44,201882.20521886236,57680.63006253212,28840.31503126606
2024-11-26T05:06:44.196Z,61.6471,-150.7951,59.4,2.5,248369372.4635032,70962677.84671521,35481338.923357606
2024-11-26T05:00:30.650Z,38.7575,-122.776,9.87,0.44,201882.20521886236,57680.63006253212,28840.31503126606
2024-11-26T04:57:49.350Z,57.059333333333,-135.68333333333,7.65,0.24,101180.78395221496,28908.795414918564,14454.397707459282
2024-11-26T04:50:49.373Z,64.6922,-149.2491,16.5,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-11-26T04:31:20.722Z,38.7024,142.1353,35.0,5.3,3936389276332.4434,1124682650380.6982,562341325190.3491
2024-11-26T04:29:41.910Z,58.282333333333,-155.00966666667,2.89,-0.65,4678.407422980299,1336.6878351372286,668.3439175686143
2024-11-26T04:29:11.850Z,58.2815,-154.99316666667,4.93,-0.6,5560.297643069969,1588.6564694485628,794.3282347242814
2024-11-26T04:27:41.226Z,61.3958,-146.749,33.7,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-11-26T04:25:21.480Z,34.5561667,-117.7921667,8.59,2.08,58223463.977186956,16635275.422053419,8317637.7110267095
2024-11-26T04:17:33.380Z,46.204333333333,-122.17516666667,7.66,0.14,71630.50945965275,20465.859845615076,10232.929922807538
2024-11-26T04:17:13.040Z,51.516666666667,-177.11033333333,16.97,2.16,76753473.73002279,21929563.92286366,10964781.96143183
2024-11-26T04:11:01.510Z,38.81266784668,-122.82833099365,1.2400000095367,0.81,724599.5166755401,207028.43333586864,103514.21666793432
2024-11-26T04:10:48.010Z,39.1755,-123.18616666667,8.0,1.26,3428451.735579119,979557.6387368912,489778.8193684456
2024-11-26T04:03:26.410Z,35.6946667,-117.5198333,10.55,0.57,316299.16106244514,90371.18887498433,45185.59443749217
2024-11-26T03:33:02.713Z,4.837,126.0782,122.602,4.3,124479558702.72458,35565588200.77846,17782794100.38923
